id,name,lname_prob,fname_prob,total_prob,link,total_receipts,total_disbursements
P60014719,"TERAN, VIRGINIA MORALES MS",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60014719&tabIndex=1,,
P60015047,"TERAN, VIRGINIA MORALES MS",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60015047&tabIndex=1,,
P60012754,"TESENY, PAUL ANTHONY MR",0.9444444444444445,1,1,0.9722222222222223,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60012754&tabIndex=1,,
P60018793,"TESTICLES, TOY",0.9111111111111111,0.9416666666666667,0.9416666666666667,0.9263888888888889,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60018793&tabIndex=1,,
P60012028,"THE CLOWN, BIPPY",0.888888888888889,0.7866666666666667,0.7866666666666667,0.8377777777777778,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60012028&tabIndex=1,,
P60017803,"THE COCKROACH, ZORRO",0.8564102564102564,0.8483333333333334,0.8483333333333334,0.8523717948717948,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60017803&tabIndex=1,,
P60009669,"THE ELF, BUDDY",0.8944444444444445,1,1,0.9472222222222222,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60009669&tabIndex=1,,
P60012978,"THE PUPPET, ZIBBLE",0.8733333333333334,0.888888888888889,0.888888888888889,0.8811111111111112,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60012978&tabIndex=1,,
P60013596,"THE SAVAGE, WALT",0.8666666666666667,0.9333333333333333,0.9333333333333333,0.9,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60013596&tabIndex=1,,
H8WI02121,"THERON, DANIEL PETER",0.9666666666666667,1,1,0.9833333333333334,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8WI02121&tabIndex=1,$8,999.00,$7,774.77
H6FL01093,"THIES, CHARLES",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6FL01093&tabIndex=1,,
P60015906,"THIRSK, ERIK JOHN",0.9,1,1,0.95,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60015906&tabIndex=1,,
P60016441,"THOLE, LUKE ANTHONY",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60016441&tabIndex=1,,
H6PA08269,"THOMAS, BRIAN",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6PA08269&tabIndex=1,,
H4CA25107,"THOMAS, EVAN CHARLES",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H4CA25107&tabIndex=1,$10,530.18,$11,663.90
P60011129,"THOMAS, JOSHUA",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60011129&tabIndex=1,,
P60006574,"THOMAS, JUDAH",1,0.8755555555555556,0.8755555555555556,0.9377777777777778,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60006574&tabIndex=1,,
H6TX25179,"THOMAS, KATHLEEN",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6TX25179&tabIndex=1,$1,230.00,
H6FL02190,"THOMAS, MARY",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6FL02190&tabIndex=1,$305,292.15,$67,636.87
P60008794,"THOMAS, MAXWELL",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60008794&tabIndex=1,,
H4IN09098,"THOMAS, WILLIAM JOSEPH",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H4IN09098&tabIndex=1,,
H4MS02068,"THOMPSON, BENNIE G.",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H4MS02068&tabIndex=1,$449,604.92,$382,622.62
P60011780,"THOMPSON, CHRISTOPHER LEE MR.",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60011780&tabIndex=1,,
H6FL10136,"THOMPSON, GERALDINE F.",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6FL10136&tabIndex=1,$101,760.62,$16,019.32
H8PA05071,"THOMPSON, GLENN MR",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8PA05071&tabIndex=1,$588,272.84,$521,879.27
H6CA36158,"THOMPSON, KIRK WAYNE",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6CA36158&tabIndex=1,,
H8CA01109,"THOMPSON, MIKE MR.",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8CA01109&tabIndex=1,$961,643.51,$1,025,931.46
P60007770,"THOMPSON, MORRIS KENT MR.",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60007770&tabIndex=1,,
P60009404,"THOMPSON, TROY @NEXCEO MR",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60009404&tabIndex=1,,
P60012069,"THOOOOOOSE, WHAT ARE",0.84,0.8333333333333334,0.8333333333333334,0.8366666666666667,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60012069&tabIndex=1,,
H4TX13014,"THORNBERRY, MAC",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H4TX13014&tabIndex=1,$1,049,699.97,$948,783.71
H6MD04266,"THORNTON, ALVIN",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6MD04266&tabIndex=1,$20,624.00,$13,198.33
P60011798,"THORNTON, TYLER ANTHONY MR.",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60011798&tabIndex=1,,
P60011913,"THOSE, WHAT R.",0.9533333333333333,0.8333333333333334,0.8333333333333334,0.8933333333333333,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60011913&tabIndex=1,,
H4NC12142,"THREATT, ARCHIE LEON",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H4NC12142&tabIndex=1,$2,695.00,$1,986.30
H6NY01126,"THRONE-HOLST, ANNA",0.9,1,1,0.95,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6NY01126&tabIndex=1,$1,157,565.73,$157,219.57
S2SD00068,"THUNE, JOHN",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S2SD00068&tabIndex=1,$2,290,513.00,$797,059.00
H6TX03184,"THURGOOD, KEITH LEE",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6TX03184&tabIndex=1,,
H0OH12062,"TIBERI, PATRICK J.",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H0OH12062&tabIndex=1,$1,913,878.71,$762,882.57
H6IL01175,"TILLMAN II, JIMMY LEE",0.9400000000000001,1,1,0.97,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6IL01175&tabIndex=1,,
P60019247,"TIMMY, TIM",0.96,1,1,0.98,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60019247&tabIndex=1,,
H6CO03139,"TIPTON, SCOTT R.",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6CO03139&tabIndex=1,$642,554.16,$231,715.74
P20002630,"TITTLE, SHEILA ""SAMM""",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P20002630&tabIndex=1,,
H8NV03036,"TITUS, DINA",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8NV03036&tabIndex=1,$387,424.42,$265,195.12
H6TX32068,"TOKAR, JEFF",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6TX32068&tabIndex=1,$10,214.00,$10,083.86
P60017456,"TOLBERT, ROBERT LEE MR",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60017456&tabIndex=1,,
H6NC13038,"TOLERTON, NICHOLAS",0.9703703703703703,1,1,0.9851851851851852,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6NC13038&tabIndex=1,,
P60016755,"TOLERTON, NICHOLAS",0.9703703703703703,1,1,0.9851851851851852,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60016755&tabIndex=1,,
H6MN03147,"TOLLEFSON, JON",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6MN03147&tabIndex=1,,
P60012655,"TOLMACH, ROBERT",0.9428571428571428,1,1,0.9714285714285714,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60012655&tabIndex=1,,
P60009677,"TOLOS, PERRY MR.",0.9666666666666667,1,1,0.9833333333333334,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60009677&tabIndex=1,,
H6IN03252,"TOM, KIP E",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6IN03252&tabIndex=1,$418,236.08,$64,685.45
H6ID02183,"TOMKINS, ANTHONY DAVID",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6ID02183&tabIndex=1,,
P60004892,"TOMLINSON, DWAYNE ALAN",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60004892&tabIndex=1,,
H8NY21203,"TONKO, PAUL DAVID",0.92,1,1,0.96,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8NY21203&tabIndex=1,$536,610.83,$396,102.14
P60012150,"TONSING, EDWARD MICHAEL",0.9142857142857143,1,1,0.9571428571428571,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60012150&tabIndex=1,,
H6MS01289,"TOOLE, CATHY L.",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6MS01289&tabIndex=1,,
S4PA00121,"TOOMEY, PATRICK JOSEPH",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S4PA00121&tabIndex=1,$6,263,060.00,$3,489,592.00
P60015302,"TOPICZ, JERRY",0.9333333333333333,1,1,0.9666666666666667,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60015302&tabIndex=1,,
P60018587,"TOPPIN, GABRIEL RYAN MR. 1ST",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60018587&tabIndex=1,,
P60017142,"TOPPING, BRIAN KEITH",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60017142&tabIndex=1,$341.85,$683.70
P60008000,"TORII, DENNIS ROGER JR.",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60008000&tabIndex=1,,
P60008729,"TORKKO, CAROL CONSTANCE MRS.",1.0272222222222223,1,1,1.013611111111111,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60008729&tabIndex=1,,
P60012424,"TORO, DAVID JOSEPH MR.",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60012424&tabIndex=1,,
H4CA35031,"TORRES, NORMA",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H4CA35031&tabIndex=1,$303,744.68,$169,044.56
P60006335,"TORREZ, MATTHEW MR.",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60006335&tabIndex=1,,
P60012929,"TOSH, DANIEL DWIGHT SIR",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60012929&tabIndex=1,,
H6TX08175,"TOTH, STEVE",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6TX08175&tabIndex=1,$64,283.82,$22,034.34
P60008430,"TOUCHETTGESS, MICHELE ANN JONES",0.9166666666666667,1,1,0.9583333333333334,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60008430&tabIndex=1,,
H6DE01089,"TOWNSEND, BRYAN",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6DE01089&tabIndex=1,$212,781.04,$88,908.71
H2MD06153,"TRACHTENBERG, DUCHY",1,0.7866666666666667,0.7866666666666667,0.8933333333333333,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H2MD06153&tabIndex=1,$6,500.00,
P60015757,"TRACY, ROBERT BRUCE",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60015757&tabIndex=1,,
P60014800,"TRAMP, DONALD",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60014800&tabIndex=1,,
P60012341,"TRIAD, CHANG GANG",0.9466666666666665,1,1,0.9733333333333333,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60012341&tabIndex=1,,
H6MA02094,"TRIBANDIS, THOMAS NORMAN MR.",0.9259259259259259,1,1,0.962962962962963,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6MA02094&tabIndex=1,,
P60013695,"TROLLS, WHY SO MANY",0.9666666666666667,0.7222222222222222,0.7222222222222222,0.8444444444444444,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60013695&tabIndex=1,,
H6MD08549,"TRONE, DAVID",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6MD08549&tabIndex=1,,
H4MI11097,"TROTT, DAVID A",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H4MI11097&tabIndex=1,$681,820.78,$230,081.81
H6NY03239,"TROTTA, ROBERT MR.",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6NY03239&tabIndex=1,,
P60007820,"TRUITT, PAUL EDWARD DVM",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60007820&tabIndex=1,,
P60018991,"TRUMP, DON'T VOTE FOR",1,0.9066666666666667,0.9066666666666667,0.9533333333333334,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60018991&tabIndex=1,,
P80001571,"TRUMP, DONALD J",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P80001571&tabIndex=1,$19,405,216.96,$12,440,892.08
P60013265,"TRUMP, SELAM MRS.",1,0.9533333333333333,0.9533333333333333,0.9766666666666666,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60013265&tabIndex=1,,
P60018835,"TRUMP, THE MUSLIM DICTATOR",1,0.9416666666666667,0.9416666666666667,0.9708333333333333,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60018835&tabIndex=1,,
P60018827,"TSE, FELIX MR.",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60018827&tabIndex=1,,
S6WA00339,"TSIMERMAN, ALEX",0.9333333333333333,1,1,0.9666666666666667,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S6WA00339&tabIndex=1,,
H8MA05143,"TSONGAS, NICOLA S",0.9142857142857143,1,1,0.9571428571428571,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H8MA05143&tabIndex=1,$601,529.34,$492,246.74
H6GA14011,"TUCK, MICKEY",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6GA14011&tabIndex=1,$1,075.00,$244.00
P60007424,"TUCKER, GARY",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60007424&tabIndex=1,,
P60007648,"TURNBULL, JOHN",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60007648&tabIndex=1,,
H6MD04225,"TURNER, INGRID",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6MD04225&tabIndex=1,$290,821.00,$186,241.63
H2OH03067,"TURNER, MICHAEL R",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H2OH03067&tabIndex=1,$532,268.04,$414,883.73
P60011509,"TURNER, TOMMY",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60011509&tabIndex=1,,
P60012945,"TURTON, KYLE FLUFFY",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60012945&tabIndex=1,,
H6NC08137,"TUTTLE, BAILEY WAYNE MR",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6NC08137&tabIndex=1,,
P60005600,"TYLER, MATHEW LEE",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60005600&tabIndex=1,,
H6WY01041,"TYRREL, CHARLES T.",0.9955555555555555,1,1,0.9977777777777778,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6WY01041&tabIndex=1,,
P60006905,"UHRIC, RAYMOND JOHN",0.9666666666666667,1,1,0.9833333333333334,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60006905&tabIndex=1,,
P60017761,"ULTRAPERVERT, DJ",0.8888888888888888,0.8500000000000001,0.8500000000000001,0.8694444444444445,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60017761&tabIndex=1,,
P60013497,"UN, KIM JONG",0.9111111111111111,1,1,0.9555555555555555,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60013497&tabIndex=1,,
P60008604,"UNDEN, COLTON",0.88,1,1,0.94,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60008604&tabIndex=1,,
P60010162,"UNDERWOOD, FRANCIS J",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60010162&tabIndex=1,,
P60008372,"UNSWORTH, MATTHEW ALEXANDER",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60008372&tabIndex=1,,
P60014131,"UNTERKOEFLER, DYLAN MR.",0.946969696969697,1,1,0.9734848484848485,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60014131&tabIndex=1,,
H6MI04113,"UPTON, FREDERICK STEPHEN",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6MI04113&tabIndex=1,$1,561,925.42,$610,909.15
P60005576,"USERA, JOSHUA DAVID",0.9333333333333332,1,1,0.9666666666666666,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60005576&tabIndex=1,,
P60018850,"UTTER, ELI",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60018850&tabIndex=1,,
H4TX27030,"VADEN, WILLIAM R",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H4TX27030&tabIndex=1,,
P60017324,"VADER, DARTH",0.9611111111111111,0.8666666666666667,0.8666666666666667,0.913888888888889,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60017324&tabIndex=1,,
P60013844,"VAINIK, HUNTER OLIVER",0.9333333333333333,1,1,0.9666666666666667,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60013844&tabIndex=1,,
H6TX21244,"VAKIL, TEJAS",1,0.8933333333333333,0.8933333333333333,0.9466666666666667,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6TX21244&tabIndex=1,,
H2CA20094,"VALADAO, DAVID",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H2CA20094&tabIndex=1,$1,231,625.72,$337,062.81
H6FL25027,"VALDES, ALINA",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6FL25027&tabIndex=1,$22,355.23,$19,273.49
P60011475,"VALDEZ, LANINE",1,0.9523809523809524,0.9523809523809524,0.9761904761904763,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60011475&tabIndex=1,,
P60017100,"VALENTINE, JAMES",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60017100&tabIndex=1,,
P60018330,"VALENTINE, STANLEY R",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60018330&tabIndex=1,,
H6MI11175,"VALLE, JOHN PAUL",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6MI11175&tabIndex=1,,
P60010154,"VAN ALDERWERELT, ADAM",0.9222222222222222,1,1,0.961111111111111,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60010154&tabIndex=1,,
P60007713,"VAN ALLEN, HAROLD WILLIAM",0.9189814814814814,1,1,0.9594907407407407,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60007713&tabIndex=1,,
P60008315,"VAN BERNUM, GEORGE JOSEPH MR. JR",0.9533333333333333,1,1,0.9766666666666666,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60008315&tabIndex=1,,
H6NE02133,"VAN BLARCOM, CORY SCOTT MR.",0.9787878787878788,1,1,0.9893939393939394,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6NE02133&tabIndex=1,,
S6MD03441,"VAN HOLLEN, CHRIS",0.9066666666666667,1,1,0.9533333333333334,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S6MD03441&tabIndex=1,$5,169,778.00,$1,043,784.00
P60010642,"VAN ORDEN, MAXIMUS",0.9740740740740741,0.9095238095238095,0.9095238095238095,0.9417989417989419,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60010642&tabIndex=1,,
S6CA00725,"VAN RAAM, DOUGLAS SCOTT",0.9189814814814814,1,1,0.9594907407407407,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S6CA00725&tabIndex=1,,
S2AZ00216,"VAN STEENWYK, CLAIR",0.9805555555555555,1,1,0.9902777777777778,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S2AZ00216&tabIndex=1,,
H6TX30138,"VANCE, BRANDON J.",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6TX30138&tabIndex=1,,
S6WA00321,"VANCE, CHRIS",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=S6WA00321&tabIndex=1,$17,888.00,$4,446.00
H6IL13139,"VANDERSAND, ETHAN",0.96,1,1,0.98,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6IL13139&tabIndex=1,,
P60006830,"VANDEWEGE, MARK ALLEN",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60006830&tabIndex=1,,
P60017134,"VANN, AARON NACNAN",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60017134&tabIndex=1,,
H2CA50026,"VARGAS, JUAN C.",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H2CA50026&tabIndex=1,$449,254.24,$358,200.37
H6TX23182,"VARGAS, PHILLIP",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6TX23182&tabIndex=1,,
P60014248,"VAS, JIMMY",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60014248&tabIndex=1,,
P80004237,"VAUGHN, CORROGAN R",1,0.8880952380952382,0.8880952380952382,0.944047619047619,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P80004237&tabIndex=1,,
P60012192,"VAYNBLAT, SAMUEL R MR",0.9333333333333333,1,1,0.9666666666666667,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=P60012192&tabIndex=1,,
H2TX33073,"VEASEY, MARC ALLISON MR.",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H2TX33073&tabIndex=1,$717,010.32,$356,958.26
H6FL10128,"VEGA, ANGEL L.",1,1,1,1,http://www.fec.gov/fecviewer/CandidateCommitteeDetail.do?candidateCommitteeId=H6FL10128&tabIndex=1,,
